X-coordinate,Y-coordinate,Channel Gain,Time Delay,AoA_theta,AoA_phi,AoD_theta,AoD_phi,First X-coordinate,First y-coordinate,Last X-coordinate,Last y-coordinate
668.0,-222.0,-113.11,1.01932e-06,90.2758,138.504,89.7242,168.366,508.877,-81.2392,508.877,-81.2392
670.0,-222.0,-113.186,1.02433e-06,90.2744,138.751,89.7256,168.119,509.062,-80.8679,509.062,-80.8679
672.0,-222.0,-113.269,1.02935e-06,90.2731,138.996,89.7269,167.874,509.246,-80.501,509.246,-80.501
674.0,-222.0,-113.359,1.0344e-06,90.2717,139.239,89.7283,167.632,509.427,-80.1385,509.427,-80.1385
676.0,-222.0,-113.455,1.03946e-06,90.2704,139.479,89.7296,167.391,509.606,-79.7803,509.606,-79.7803
678.0,-222.0,-113.558,1.04455e-06,90.2691,139.717,89.7309,167.154,509.783,-79.4263,509.783,-79.4263
680.0,-222.0,-113.669,1.04964e-06,90.2678,139.952,89.7322,166.918,509.958,-79.0764,509.958,-79.0764
682.0,-222.0,-113.786,1.05476e-06,90.2665,140.186,89.7335,166.685,510.131,-78.7306,510.131,-78.7306
684.0,-222.0,-113.91,1.0599e-06,90.2652,140.417,89.7348,166.454,510.302,-78.3888,510.302,-78.3888
686.0,-222.0,-114.042,1.06505e-06,90.2639,140.645,89.7361,166.225,510.471,-78.0509,510.471,-78.0509
688.0,-222.0,-114.181,1.07022e-06,90.2627,140.872,89.7373,165.998,510.638,-77.7169,510.638,-77.7169
690.0,-222.0,-114.327,1.0754e-06,90.2614,141.096,89.7386,165.774,510.803,-77.3867,510.803,-77.3867
692.0,-222.0,-114.482,1.0806e-06,90.2601,141.318,89.7399,165.552,510.966,-77.0602,510.966,-77.0602
694.0,-222.0,-114.645,1.08582e-06,90.2589,141.539,89.7411,165.332,511.127,-76.7374,511.127,-76.7374
696.0,-222.0,-114.815,1.09105e-06,90.2576,141.757,89.7424,165.114,511.287,-76.4182,511.287,-76.4182
